"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@theadultkim Peaky Blinders is a lil bit of both. #whattowatchonnetflix",FALSE,1,"theadultkim",2020-01-01 18:15:50,FALSE,"1212436466451783684","1212437289533689856","1358401454","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@SecondNSilent have you seen... season 2 of You? #WhatToWatchOnNetflix",FALSE,1,"SecondNSilent",2020-01-01 18:15:25,FALSE,"1212420940782559238","1212437185732972546","153227852","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@tinyoperapizzza  Sounds like you need some Bojack Horseman in your life. #WhatToWatchOnNetflix",FALSE,1,"tinyoperapizzza",2020-01-01 18:15:14,FALSE,"1212435424767025154","1212437137389477890","1025917014613876737","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@hey_itsclaudia If Pickle Rick were here, he might suggest ""Big Mouth"" or ""BoJack Horseman."" #whattowatchonnetflix",FALSE,6,"hey_itsclaudia",2020-01-01 18:14:31,FALSE,"1212435675997507584","1212436958439510017","901589592461205505","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@TimSugrue Don't F*** With Cats has entered the chat.",FALSE,0,"TimSugrue",2020-01-01 18:14:27,FALSE,"1212436148833980417","1212436941293137920","18773346","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Just1Dork That makes two of us. Get into Lost In Space next, or if you want a fantasy film <U+2013> go for Jupiter Ascend<U+2026> https://t.co/4erJFqMGRj",FALSE,1,"Just1Dork",2020-01-01 18:14:22,TRUE,"1212428639200899072","1212436922594988032","928834377529794560","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Nailicious21 If you haven't seen John Mulaney &amp; the Sack Lunch Bunch you're in for a treat.",FALSE,2,"Nailicious21",2020-01-01 18:12:38,FALSE,"1212435545315512320","1212436484550209536","817546956994121729","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@feistyTC Glad you're flexible! For psychological thrillers, try Mindhunter, Unbelievable, or Pine Gap. For romance<U+2026> https://t.co/Pyj52ZHYBB",FALSE,6,"feistyTC",2020-01-01 18:12:26,TRUE,"1212433742435946501","1212436434478682112","38070621","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@s13Roar_ it's not a workplace comedy, but Derry Girls will definitely make you belly-laugh in the same way. If not<U+2026> https://t.co/FJCc9qeyrS",FALSE,1,"s13Roar_",2020-01-01 18:12:09,TRUE,"1212429772325867521","1212436361162186752","835843166318260225","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Memo_bskrt Are you into Anime? If so, try 7 Seeds! Post-apocalyptic future! Meteorites! Cryonic preservation!!!",FALSE,0,"Memo_bskrt",2020-01-01 18:12:08,FALSE,"1212435311260815361","1212436360080035841","1208903110598578177","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@karlyn_darlin Magic for Humans is a fun one and @Justin_Willman is a delight! #WhatToWatchOnNetflix",FALSE,2,"karlyn_darlin",2020-01-01 18:10:54,FALSE,"1212433505264771075","1212436048371998722","180575285","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@piratefalcon325 ""Invader Zim: Enter the Florpus"" has it all: colliding realities, a planned Earth invasion and a t<U+2026> https://t.co/Ddw2RZwgTD",FALSE,2,"piratefalcon325",2020-01-01 18:10:47,TRUE,"1212433780155117568","1212436017304809475","213735397","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@teamdeckerstar you cheeky devil ;) Lucifer is here for you.",FALSE,51,"teamdeckerstar",2020-01-01 18:10:44,FALSE,"1212435287789490177","1212436006869381121","1135984770675089409","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",6,FALSE,FALSE,NA,NA
"@JimBeam96871287  Have you seen The Ritual and/or The Haunting of Hill House?  #whattowatchonnetflix",FALSE,0,"r_chartrand22",2020-01-01 18:09:47,FALSE,"1212431600723615744","1212435766166663170","1065333465867014145","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@kingspartans1 if you're spending your nights wondering what Pinkman is up to, the only logical choice here is El C<U+2026> https://t.co/hE8kBgnpdh",FALSE,2,"kingspartans1",2020-01-01 18:09:42,TRUE,"1212433199915307008","1212435747988480000","3310805992","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@chillwithmedia Check out the suspenseful whodunnit series Criminal: UK #WhatToWatchOnNetflix",FALSE,1,"chillwithmedia",2020-01-01 18:09:14,FALSE,"1212433762967064577","1212435626978693120","1143940011777253377","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@PeriParimal Marriage Story. Stock up on tissues first, though, ok?",FALSE,3,"PeriParimal",2020-01-01 18:08:45,FALSE,"1212433481092849665","1212435508141469696","986238527783387138","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@what_letter The Crown checks all those boxes and is best enjoyed with a cup of tea. #WhatToWatchOnNetflix",FALSE,14,"what_letter",2020-01-01 18:08:31,FALSE,"1212430630392389632","1212435448657788931","165137591","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@speedymovie4U Have you checked out the Criminal Series? Criminal: France, Criminal: Germany, Criminal: Spain, Crim<U+2026> https://t.co/oj0WTtPqxG",FALSE,1,"speedymovie4U",2020-01-01 18:07:59,TRUE,"1212433238641111040","1212435313525710853","1182759473594519552","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@violetdi87 Have you seen Bodyguard? That opening scene in the pilot is WILD #WhatToWatchOnNetflix",FALSE,2,"violetdi87",2020-01-01 18:07:44,FALSE,"1212434220615979008","1212435250409816064","1631697632","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@JamesGa41496144 F is for Family, Big Mouth and Paradise PD are raunchy, hilarious and animated, too #whattowatchonnetflix",FALSE,1,"JamesGa41496144",2020-01-01 18:07:36,FALSE,"1212432516998737922","1212435217652355074","819432508563582977","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@shankgale Black Mirror fills many voids. And creates many more... <U+0001F633>There's also iBoy and Mindhunter. #whattowatchonnetflix",FALSE,1,"shankgale",2020-01-01 18:07:12,FALSE,"1212434143059030018","1212435115227459584","37462943","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@BioshockMom12 Try out Nailed It! #WhatToWatchOnNetflix",FALSE,1,"BioshockMom12",2020-01-01 18:05:58,FALSE,"1212433145288482817","1212434806858043392","151978656","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@ford_giana The Order and V Wars should fulfill your werewolves, vampires and magic cravings #whattowatchonnetflix",FALSE,1,"ford_giana",2020-01-01 18:05:39,FALSE,"1212433114707836929","1212434727057182722","1086730153189814272","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@translucentblue Norm Macdonald Has a Show is going to fill that hole in your heart xo",FALSE,0,"translucentblue",2020-01-01 18:05:20,FALSE,"1212434195840143361","1212434649286352899","279641913","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@fernleaf1013 The Sinner is gonna blow your mind, Fern. Trust me.",FALSE,0,"fernleaf1013",2020-01-01 18:03:17,FALSE,"1212432534887370752","1212434132933992448","47364999","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@ZeBi35 No spoilers, but Virgin River :)",FALSE,2,"ZeBi35",2020-01-01 18:02:56,FALSE,"1212433099176513536","1212434044597747712","866321103077224448","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@lol_like_what_ Virgin River will be your new Hart of Dixie. <U+2764><U+FE0F><U+0001F3E5>#WhatToWatchOnNetflix",FALSE,17,"lol_like_what_",2020-01-01 18:02:00,FALSE,"1212432114874044422","1212433807225360385","1205145661836054536","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AlyssaEscoto Check out The Witcher next. It's got monsters and magic and everything you could want in a show. #WhatToWatchOnNetflix",FALSE,0,"AlyssaEscoto",2020-01-01 18:01:36,FALSE,"1212426192256524289","1212433708269133824","992804676591538176","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@beonyceh have you watched The Sinner? Because you should definitely watch The Sinner.",FALSE,1,"beonyceh",2020-01-01 18:01:12,FALSE,"1212432649156993029","1212433609094836225","2943313280","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@danishshabbir51 Altered Carbon might be just what you are looking for in Sci-fi land. Happy New Year! #whattowatchonnetflix",FALSE,1,"danishshabbir51",2020-01-01 18:01:09,FALSE,NA,"1212433592888025088","778948326737776640","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@raevotta Bren<U+00E9> Brown: The Call to Courage should bring you strength, Homecoming: A Film By Beyonce should bring yo<U+2026> https://t.co/zFoxWLm7tn",FALSE,11,"raevotta",2020-01-01 18:00:57,TRUE,"1212432158301642752","1212433543579807744","58805651","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@SagirKhan_ Check out the sitcom ""Mr. Iglesias."" Gabriel Iglesias plays a high school teacher who's a mentor and a<U+2026> https://t.co/dQPlBw0VnQ",FALSE,1,"SagirKhan_",2020-01-01 18:00:09,TRUE,"1212429876818407425","1212433341024276488","1207595792","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@are_uno You must've had your coffee already. How about Sand Castle, Polar, or Point Blank. #whattowatchonnetflix",FALSE,1,"are_uno",2020-01-01 17:59:07,FALSE,"1212430740673179653","1212433082420256769","1003401700185722880","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AllenHopson2 We actually got this recommendation from Ted Sarandos, our chief content officer: If you're looking f<U+2026> https://t.co/iOo1kJrGiL",FALSE,3,"AllenHopson2",2020-01-01 17:59:04,TRUE,"1212429813954297857","1212433069032038402","2747043493","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@JohnSmi79342975 DEAD. TO. ME. Good luck not binging it all in one day!",FALSE,4,"JohnSmi79342975",2020-01-01 17:58:52,FALSE,"1212430835967807489","1212433020214501376","964154352406614016","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@anonsiya if you haven't seen Dead to Me, you might really dig it. Also You!",FALSE,1,"anonsiya",2020-01-01 17:57:31,FALSE,"1212431033469026304","1212432680127778817","835782379906064384","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@stcrwhiz A semester of ""Sex Education"" is a great way to ease back into any tough schedule.",FALSE,1,"stcrwhiz",2020-01-01 17:57:30,FALSE,"1212429182992601090","1212432676906512385","750390378759655424","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@eyeshaa Please watch The Spy immediately.",FALSE,1,"eyeshaa",2020-01-01 17:56:55,FALSE,"1212419303321944065","1212432527014735884","30084446","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@MelbaChichesm Keep the holiday vibes going with The Knight Before Christmas, Holiday in the Wild, Christmas Inheri<U+2026> https://t.co/0VKwHnu547",FALSE,3,"MelbaChichesm",2020-01-01 17:56:51,TRUE,"1212428466341081089","1212432511978090502","814096706","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@jbourg52 Have you checked out The Bodyguard series? It's a political crime thriller that has tons of unexpected twists.",FALSE,1,"jbourg52",2020-01-01 17:56:24,FALSE,"1212430573790208000","1212432398631211008","2392522674","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AineMaguire The chemistry is PALPABLE between Mel and Jack in Virgin River. Hart of Dixie is also on Netflix if you need a similar binge.",FALSE,2,"AineMaguire",2020-01-01 17:55:45,FALSE,"1212210901627162624","1212432234021605378","362095031","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@sailorcatty You could catch up on Sex Education before S2 comes out on Jan 17 or try Elite for some seriously addictive teen drama",FALSE,1,"sailorcatty",2020-01-01 17:55:33,FALSE,"1212431264923340800","1212432185216634886","271743390","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@letssavecarrots Of course! Giving you two! Alias Grace based on Margaret Atwood<U+2019>s novel and The King based on seve<U+2026> https://t.co/w7gl6zxY3w",FALSE,14,"letssavecarrots",2020-01-01 17:54:15,TRUE,"1212428690698711041","1212431857222111233","986636809286365185","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@James62Randal Ooooooh, you just teed up The Crown a little too perfectly. But there's also The Last Czars if you'r<U+2026> https://t.co/YQZY9JbOH8",FALSE,1,"James62Randal",2020-01-01 17:54:09,TRUE,"1212430670204567553","1212431832643461120","1199371310683451392","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Prodigiums Got you, Jessie. Check out the Black Mirror episodes Hang the DJ and San Junipero. They're *kisses fingers like a chef*",FALSE,1,"Prodigiums",2020-01-01 17:53:43,FALSE,"1212429575906566145","1212431721729269761","885884284212576256","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@KaliSpeaker ""The Society"" is calling your name. Happy New Year! #whattowatchonnetflix",FALSE,5,"KaliSpeaker",2020-01-01 17:52:29,FALSE,"1212430183082401792","1212431412076466181","3282776174","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AshterHNawaz You can sad cry and laugh cry in Marriage Story",FALSE,1,"AshterHNawaz",2020-01-01 17:51:41,FALSE,"1212429654306566155","1212431211597094912","1234401576","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@willtaylor410 Check out Big Mouth.",FALSE,1,"willtaylor410",2020-01-01 17:51:24,FALSE,"1212429137144623105","1212431140205875205","1113410838164058113","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@j_turner1211 You should check out You. Season 2 just came out, so you have double the episodes to binge!",FALSE,3,"j_turner1211",2020-01-01 17:51:05,FALSE,"1212429760711790592","1212431062908977152","808178908755529732","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@spyderkl You're brave. Or you're doing research for the zombie apocalypse? <U+0001F633>Either way, try Daybreak, Cargo, or Zo<U+2026> https://t.co/kpQZGRYjC6",FALSE,7,"spyderkl",2020-01-01 17:50:43,TRUE,"1212429256745050112","1212430968008650752","1241839766","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@Adam15238723 If you mean literal tea watch The Crown, if you tea spilled watch The Circle, a high drama reality co<U+2026> https://t.co/AniUiKpR6k",FALSE,0,"Adam15238723",2020-01-01 17:50:21,TRUE,"1212429417781301255","1212430875624923136","1209999937787830272","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@s13Roar_ You gotta go with Schitt's Creek. Feels like a great way to start your year!",FALSE,1,"s13Roar_",2020-01-01 17:49:24,FALSE,"1212429772325867521","1212430638126637056","835843166318260225","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@DianaAlvarez Have you checked out the Chilling Adventures of Sabrina? The Order is also filled with dark magic <U+0001F52E>#whattowatchonnetflix",FALSE,0,"DianaAlvarez",2020-01-01 17:48:28,FALSE,NA,"1212430400599056384","21314242","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Wow_no_inv The Witcher is based on a book series and the adaptation is incredible. Good luck trying to stop watching once you start!",FALSE,1,"Wow_no_inv",2020-01-01 17:47:37,FALSE,"1212424395765043200","1212430187578740736","1056954094747815938","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@SheridanKateM For true crime try Don't F**k with Cats: Hunting an Internet Killer or Evil Genius: the True Story o<U+2026> https://t.co/XpLGJtz24y",FALSE,2,"SheridanKateM",2020-01-01 17:45:49,TRUE,"1212425912593068034","1212429736133173248","809960785","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@orangutanOC Great direction! No monkeying around. If it's the flora and fauna you're after, Our Planet. If it's mo<U+2026> https://t.co/HqjwbYEyAU",FALSE,1,"orangutanOC",2020-01-01 17:44:34,TRUE,"1212425992523804672","1212429421354930176","331075564","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@nando_the_don something thrilling to start 2020...good choice. Give 1922 or Gerald's Game a whirl...both from the mind of @StephenKing",FALSE,3,"nando_the_don",2020-01-01 17:44:25,FALSE,"1212424107859431424","1212429381643186181","320954137","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@lawnerdbarak Get into Marriage Story next!",FALSE,1,"lawnerdbarak",2020-01-01 17:44:21,FALSE,"1212211448769892354","1212429365117693952","98879145","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@melys001 Try ""The Boy Who Harnessed the Wind"" or ""Wadjda."" May 2020 exceed your goal list! #whattowatchonnetflix",FALSE,0,"melys001",2020-01-01 17:44:08,FALSE,"1212427544303157248","1212429313536135169","69359047","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@ashycakee Recommendation comin' up right for you! Wormwood might just be what you are looking for. CIA, secrets, c<U+2026> https://t.co/lF1G90dFNr",FALSE,1,"ashycakee",2020-01-01 17:42:58,TRUE,"1212427002755633153","1212429017221124097","1212127604104257536","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@NetflixStallion how about three kids stacked on top of each other and wearing a trench coat to look like one adult<U+2026> https://t.co/SmBAQD4HvH",FALSE,1,NA,2020-01-01 17:41:52,TRUE,NA,"1212428743278571520",NA,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AlyssaEscoto Oooh! This is some of our favorite stuff! Have you seen Devilman Crybaby? Or maybe The Chilling Adven<U+2026> https://t.co/1eaAGh8Ucw",FALSE,3,"AlyssaEscoto",2020-01-01 17:41:00,TRUE,"1212426192256524289","1212428524088365056","992804676591538176","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@awaefanprojects oooooh The Crown!",FALSE,4,"awaefanprojects",2020-01-01 17:39:30,FALSE,"1212425919673098240","1212428144176697346","1199869249604505600","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@SheridanKateM Have you seen ""Abducted in Plain Sight""?",FALSE,15,"SheridanKateM",2020-01-01 17:39:24,FALSE,"1212425912593068034","1212428122211209216","809960785","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",2,FALSE,FALSE,NA,NA
"@DannyAndCleo <U+0001F44F><U+0001F44F><U+0001F44F>",FALSE,1,"DannyAndCleo",2020-01-01 17:38:50,FALSE,"1212201423842217986","1212427978870861826","819245656095260676","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@vicc_nicolee Seek counsel with How To Get Away with Murder for law and Nurse Jackie for medical",FALSE,1,"vicc_nicolee",2020-01-01 17:37:47,FALSE,"1212424980341747712","1212427715229433857","1104221559961468933","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@nerdist Have you seen 6 Underground? You'll love it!",FALSE,24,"nerdist",2020-01-01 17:36:48,FALSE,"1212424840709312512","1212427464955322370","394216985","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",2,FALSE,FALSE,NA,NA
"@ashycakee sounds like a job for the Stranger Things gang.",FALSE,1,"ashycakee",2020-01-01 17:36:33,FALSE,NA,"1212427403974397952","1212127604104257536","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@shankster714 TV show Cheers might be something to cheer up the first day of the new year! #whattowatchonnetflix",FALSE,0,"shankster714",2020-01-01 17:36:23,FALSE,"1212424400424886273","1212427360328454145","277790405","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@jessjellings We suggest you watch ""The Chef Show"" and ""Salt Fat Acid Heat"" for inspiration. Then follow with any v<U+2026> https://t.co/8df0zv2DsZ",FALSE,6,"jessjellings",2020-01-01 17:35:45,TRUE,"1212426060303912963","1212427202278678528","180067443","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@plattbenstan definitely Soundtrack! Somehow it checks all those boxes.",FALSE,1,"plattbenstan",2020-01-01 17:34:31,FALSE,"1212424785663315969","1212426893871472641","926240699976245248","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@giangsob Have you heard of a man by the name of ""Michael Bay?"" He's got quite a knack for special effects. (Also w<U+2026> https://t.co/JS0gNEp427",FALSE,1,"giangsob",2020-01-01 17:34:21,TRUE,"1212424905230188544","1212426850707881984","989135143859249155","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@headstone_666 Got you, queen. The Crown.",FALSE,133,"headstone_666",2020-01-01 17:34:06,FALSE,"1212424865099194368","1212426785964666883","1141003955650142208","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",5,FALSE,FALSE,NA,NA
"@Foosball38 You S2 and Dead to Me should keep you on the edge of your couch today",FALSE,1,"Foosball38",2020-01-01 17:33:50,FALSE,"1212425193307566081","1212426719048667137","349080642","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@21dish Watch Dolemite Is My Name or the beautiful, winged displays of Dancing With The Birds. Here's to hoping you<U+2026> https://t.co/Q2ROONRhZN",FALSE,4,"21dish",2020-01-01 17:33:15,TRUE,"1212423780531765248","1212426573422514178","2564682229","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@IamFlo13 International operatives. Sick car chases. Vigilante justice. 6 Underground is the adrenaline rush you ne<U+2026> https://t.co/3l9BLIjIcB",FALSE,2,"IamFlo13",2020-01-01 17:32:42,TRUE,"1212422374768939008","1212426433471094785","477642567","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@alisak68 check out Magic for Humans. It's fun!",FALSE,6,"alisak68",2020-01-01 17:32:34,FALSE,"1212425312266571777","1212426400734597123","120097476","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Wow_no_inv Have you seen the Umbrella Academy? It's a fast-paced adaptation of the Dark Horse comic series with a star-studded cast.",FALSE,2,"Wow_no_inv",2020-01-01 17:32:12,FALSE,"1212424395765043200","1212426309722345474","1056954094747815938","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"If you could be anyone, who would you be to win? 

The Circle is now streaming https://t.co/Ely8yZb4HS",FALSE,1009,NA,2020-01-01 17:32:04,FALSE,NA,"1212426274779602945",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","netflix",126,FALSE,FALSE,NA,NA
"@crazyczech77 Your girl sounds very lucky. How about ""Atlantics""? It's a love story but so much more. #whattowatchonnetflix",FALSE,2,"crazyczech77",2020-01-01 17:30:50,FALSE,"1212424587570364416","1212425964451516422","1046549772","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AngryOrchard Give into the temptation and take a bite of Lucifer",FALSE,283,"AngryOrchard",2020-01-01 17:30:17,FALSE,"1212421914821570560","1212425825125117953","377000742","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",32,FALSE,FALSE,NA,NA
"@kasiaj777 Unbelievable is just that... unbelievable. @KaitlynDever gives a truly stunning performance alongside To<U+2026> https://t.co/9A1zkRFMZ9",FALSE,76,"kasiaj777",2020-01-01 17:30:12,TRUE,"1212424054591967233","1212425807169232897","48048097","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",4,FALSE,FALSE,NA,NA
"@cheerscharmaine Take the creepiness up a notch with Don't F**k with Cats: Hunting an Internet Killer!  #whattowatchonnetflix",FALSE,1,"cheerscharmaine",2020-01-01 17:30:10,FALSE,"1212423231535235072","1212425796649914385","58704888","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
